Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
1,Precious Achiuwa,C,22,TOR,73,28,23.6,3.6,8.3,0.439,0.8,2.1,0.359,2.9,6.1,0.468,0.486,1.1,1.8,0.595,2,4.5,6.5,1.1,0.5,0.6,1.2,2.1,9.1,achiupr01
2,Steven Adams,C,28,MEM,76,75,26.3,2.8,5.1,0.547,0,0,0,2.8,5,0.548,0.547,1.4,2.6,0.543,4.6,5.4,10,3.4,0.9,0.8,1.5,2,6.9,adamsst01
3,Bam Adebayo,C,24,MIA,56,56,32.6,7.3,13,0.557,0,0.1,0,7.3,12.9,0.562,0.557,4.6,6.1,0.753,2.4,7.6,10.1,3.4,1.4,0.8,2.6,3.1,19.1,adebaba01
4,Santi Aldama,PF,21,MEM,32,0,11.3,1.7,4.1,0.402,0.2,1.5,0.125,1.5,2.6,0.56,0.424,0.6,1,0.625,1,1.7,2.7,0.7,0.2,0.3,0.5,1.1,4.1,aldamsa01
5,LaMarcus Aldridge,C,36,BRK,47,12,22.3,5.4,9.7,0.55,0.3,1,0.304,5.1,8.8,0.578,0.566,1.9,2.2,0.873,1.6,3.9,5.5,0.9,0.3,1,0.9,1.7,12.9,aldrila01
6,Nickeil Alexander-Walker,SG,23,TOT,65,21,22.6,3.9,10.5,0.372,1.6,5.2,0.311,2.3,5.3,0.433,0.449,1.2,1.7,0.743,0.6,2.3,2.9,2.4,0.7,0.4,1.4,1.6,10.6,alexani01
6,Nickeil Alexander-Walker,SG,23,NOP,50,19,26.3,4.7,12.6,0.375,1.9,6.1,0.311,2.8,6.5,0.434,0.45,1.4,1.9,0.722,0.7,2.6,3.3,2.8,0.8,0.4,1.7,1.8,12.8,alexani01
6,Nickeil Alexander-Walker,SG,23,UTA,15,2,9.9,1.1,3.2,0.333,0.7,2.2,0.303,0.4,1,0.4,0.438,0.7,0.8,0.917,0.1,1.5,1.5,1.1,0.3,0.3,0.5,1,3.5,alexani01
7,Grayson Allen,SG,26,MIL,66,61,27.3,3.9,8.6,0.448,2.4,5.9,0.409,1.5,2.7,0.533,0.588,1,1.1,0.865,0.5,2.9,3.4,1.5,0.7,0.3,0.7,1.5,11.1,allengr01
8,Jarrett Allen,C,23,CLE,56,56,32.3,6.6,9.7,0.677,0,0.2,0.1,6.6,9.6,0.688,0.678,2.9,4.2,0.708,3.4,7.3,10.8,1.6,0.8,1.3,1.7,1.7,16.1,allenja01
9,Jose Alvarado,PG,23,NOP,54,1,15.4,2.4,5.4,0.446,0.6,2,0.291,1.8,3.4,0.538,0.5,0.7,1,0.679,0.5,1.4,1.9,2.8,1.3,0.1,0.7,1.4,6.1,alvarjo01
10,Justin Anderson,SF,28,TOT,16,6,19.8,2.3,5.9,0.379,0.9,3.7,0.254,1.3,2.3,0.583,0.458,0.9,1.2,0.789,0.3,2.6,2.9,2.1,0.5,0.4,0.5,1.4,6.4,anderju01
10,Justin Anderson,SF,28,CLE,3,0,15.7,1.3,2.7,0.5,0.7,2,0.333,0.7,0.7,1,0.625,1,1.3,0.75,0,2,2,2,0.3,0,0.7,1.3,4.3,anderju01
10,Justin Anderson,SF,28,IND,13,6,20.7,2.5,6.7,0.368,1,4.1,0.245,1.5,2.6,0.559,0.443,0.9,1.2,0.8,0.3,2.8,3.1,2.1,0.5,0.5,0.5,1.4,6.8,anderju01
11,Kyle Anderson,PF,28,MEM,69,11,21.5,3,6.8,0.446,0.5,1.6,0.33,2.5,5.2,0.481,0.484,1,1.5,0.638,1,4.3,5.3,2.7,1.1,0.7,1,1.6,7.6,anderky01
12,Giannis Antetokounmpo,PF,27,MIL,67,67,32.9,10.3,18.6,0.553,1.1,3.6,0.293,9.2,15,0.616,0.582,8.3,11.4,0.722,2,9.6,11.6,5.8,1.1,1.4,3.3,3.2,29.9,antetgi01
13,Thanasis Antetokounmpo,SF,29,MIL,48,6,9.9,1.5,2.7,0.547,0,0.3,0.143,1.4,2.4,0.596,0.555,0.6,1,0.63,0.8,1.3,2.1,0.5,0.3,0.3,0.5,1.4,3.6,antetth01
14,Carmelo Anthony,PF,37,LAL,69,3,26,4.6,10.5,0.441,2.2,5.8,0.375,2.5,4.7,0.521,0.544,1.9,2.3,0.83,0.9,3.3,4.2,1,0.7,0.8,0.9,2.4,13.3,anthoca01
15,Cole Anthony,PG,21,ORL,65,65,31.7,5.5,14,0.391,2,6,0.338,3.5,8,0.432,0.464,3.3,3.9,0.854,0.5,4.9,5.4,5.7,0.7,0.3,2.6,2.6,16.3,anthoco01
16,OG Anunoby,SF,24,TOR,48,48,36,6.4,14.5,0.443,2.4,6.6,0.363,4,7.9,0.511,0.526,1.9,2.5,0.754,1.5,4,5.5,2.6,1.5,0.5,1.7,2.7,17.1,anunoog01
17,Ryan Arcidiacono,PG,27,NYK,10,0,7.6,0.6,1.2,0.5,0.4,0.9,0.444,0.2,0.3,0.667,0.667,0,0,,0,0.8,0.8,0.4,0.1,0,0.3,0.5,1.6,arcidry01
18,Trevor Ariza,SF,36,LAL,24,11,19.3,1.4,4.1,0.333,0.8,3.1,0.27,0.5,1,0.52,0.434,0.4,0.8,0.556,0.4,3,3.4,1.1,0.5,0.3,0.5,0.8,4,arizatr01
19,D.J. Augustin,PG,34,TOT,55,2,16.1,1.7,4,0.423,1.2,3,0.415,0.5,1.1,0.448,0.577,0.7,0.8,0.884,0.2,1,1.2,1.9,0.3,0,1,0.7,5.3,augusdj01
19,D.J. Augustin,PG,34,HOU,34,2,15,1.6,4,0.404,1.1,2.8,0.406,0.5,1.2,0.4,0.548,1,1.1,0.868,0.2,1,1.2,2.2,0.3,0,1.3,0.5,5.4,augusdj01
19,D.J. Augustin,PG,34,LAL,21,0,17.8,1.9,4.1,0.453,1.4,3.2,0.426,0.5,0.9,0.556,0.622,0.2,0.2,1,0.2,1.1,1.3,1.6,0.3,0,0.5,1,5.3,augusdj01
20,Deni Avdija,SF,21,WAS,82,8,24.2,3,7.1,0.432,1,3.2,0.317,2,3.9,0.525,0.503,1.3,1.7,0.757,0.6,4.5,5.2,2,0.7,0.5,1.1,2.3,8.4,avdijde01
21,Joel Ayayi,SG,21,WAS,7,0,2.9,0.1,0.9,0.167,0,0.1,0,0.1,0.7,0.2,0.167,0,0,,0.1,0.3,0.4,0.6,0,0,0,0,0.3,ayayijo01
22,Deandre Ayton,C,23,PHO,58,58,29.5,7.6,12,0.634,0.1,0.3,0.368,7.5,11.7,0.642,0.639,1.8,2.4,0.746,2.6,7.7,10.2,1.4,0.7,0.7,1.6,2.4,17.2,aytonde01
23,Udoka Azubuike,C,22,UTA,17,6,11.5,2.2,2.9,0.755,0,0,,2.2,2.9,0.755,0.755,0.4,0.6,0.545,1.1,3.1,4.2,0,0.1,0.6,0.7,1.5,4.7,azubuud01
24,Marvin Bagley III,PF,22,TOT,48,25,23.9,4.7,9.3,0.504,0.5,2,0.237,4.2,7.3,0.579,0.53,1.4,2.1,0.663,2.2,4.9,7,0.8,0.5,0.4,0.8,1.9,11.3,baglema01
24,Marvin Bagley III,PF,22,SAC,30,17,21.9,3.8,8.2,0.463,0.5,2.1,0.242,3.3,6.1,0.538,0.494,1.2,1.6,0.745,2.2,4.9,7.2,0.6,0.3,0.4,0.7,1.7,9.3,baglema01
24,Marvin Bagley III,PF,22,DET,18,8,27.2,6.2,11.1,0.555,0.4,1.9,0.229,5.7,9.2,0.624,0.575,1.8,3,0.593,2.1,4.7,6.8,1.1,0.7,0.4,1,2.4,14.6,baglema01
25,LaMelo Ball,PG,20,CHO,75,75,32.3,7.2,16.7,0.429,2.9,7.5,0.389,4.2,9.2,0.462,0.517,2.8,3.2,0.872,1.4,5.2,6.7,7.6,1.6,0.4,3.3,3.2,20.1,ballla01
26,Lonzo Ball,PG,24,CHI,35,35,34.6,4.6,10.9,0.423,3.1,7.4,0.423,1.5,3.5,0.423,0.567,0.6,0.8,0.75,1,4.4,5.4,5.1,1.8,0.9,2.3,2.4,13,balllo01
27,Mo Bamba,C,23,ORL,71,69,25.7,4.2,8.7,0.48,1.5,4,0.381,2.7,4.7,0.563,0.566,0.8,1,0.781,2.1,6,8.1,1.2,0.5,1.7,1.1,2.6,10.6,bambamo01
28,Desmond Bane,SG,23,MEM,76,76,29.8,6.7,14.5,0.461,3,6.9,0.436,3.7,7.6,0.484,0.565,1.8,2,0.903,0.6,3.8,4.4,2.7,1.2,0.4,1.5,2.6,18.2,banede01
29,Dalano Banton,PG,22,TOR,64,1,10.9,1.3,3.2,0.411,0.2,0.8,0.255,1.1,2.4,0.464,0.443,0.4,0.7,0.591,0.6,1.3,1.9,1.5,0.4,0.2,0.8,1.1,3.2,bantoda01
30,Cat Barber,PG,27,ATL,3,0,4.3,0,1.3,0,0,0,,0,1.3,0,0,0,1.3,0,0.3,0.7,1,1,0,0,0.3,0.3,0,barbeca01
31,Harrison Barnes,PF,29,SAC,77,77,33.6,5.1,10.8,0.469,1.8,4.7,0.394,3.2,6.2,0.525,0.554,4.4,5.4,0.826,1.1,4.5,5.6,2.4,0.7,0.2,1.5,1.2,16.4,barneha02
32,Scottie Barnes,PF,20,TOR,74,74,35.4,6.2,12.6,0.492,0.8,2.6,0.301,5.4,10,0.543,0.524,2.1,2.9,0.735,2.6,4.9,7.5,3.5,1.1,0.7,1.8,2.6,15.3,barnesc01
33,RJ Barrett,SF,21,NYK,70,70,34.5,7,17.1,0.408,2,5.8,0.342,5,11.3,0.442,0.466,4.1,5.8,0.714,0.9,4.9,5.8,3,0.6,0.2,2.2,2,20,barrerj01
34,Will Barton,SG,31,DEN,71,71,32.1,5.5,12.6,0.438,2.2,6.1,0.365,3.3,6.6,0.504,0.525,1.4,1.8,0.803,0.6,4.2,4.8,3.9,0.8,0.4,1.8,1.6,14.7,bartowi01
35,Paris Bass,SF,26,PHO,2,0,3.5,1,3,0.333,0,1,0,1,2,0.5,0.333,1,1,1,1,1,2,0,0.5,0,1,1,3,basspa01
36,Charles Bassey,C,21,PHI,23,0,7.3,1.3,2,0.638,0,0.2,0,1.3,1.9,0.698,0.638,0.4,0.5,0.75,1,1.7,2.7,0.3,0.2,0.7,0.3,1.4,3,bassech01
37,Keita Bates-Diop,SF,26,SAS,59,14,16.2,2.3,4.5,0.517,0.3,0.9,0.309,2,3.5,0.572,0.549,0.8,1,0.754,1.1,2.9,3.9,0.7,0.5,0.2,0.8,1,5.7,bateske01
38,Nicolas Batum,PF,33,LAC,59,54,24.8,3,6.6,0.463,1.8,4.6,0.4,1.2,2,0.607,0.602,0.4,0.6,0.658,0.5,3.8,4.3,1.7,1,0.7,0.7,1.4,8.3,batumni01
39,Kent Bazemore,SF,32,LAL,39,14,14,1.2,3.6,0.324,0.7,2.1,0.363,0.4,1.5,0.271,0.428,0.3,0.4,0.765,0.3,1.4,1.8,0.9,0.6,0.2,0.5,1.8,3.4,bazemke01
40,Darius Bazley,PF,21,OKC,69,53,27.9,4,9.4,0.422,1.2,3.9,0.297,2.8,5.5,0.511,0.484,1.7,2.5,0.688,1,5.3,6.3,1.4,0.8,1,1.3,1,10.8,bazleda01
41,Bradley Beal,SG,28,WAS,40,40,36,8.7,19.3,0.451,1.6,5.3,0.3,7.1,14,0.508,0.492,4.2,5.1,0.833,1,3.8,4.7,6.6,0.9,0.4,3.4,2.4,23.2,bealbr01
42,Malik Beasley,SG,25,MIN,79,18,25,4.2,10.8,0.391,3,8.1,0.377,1.2,2.7,0.432,0.532,0.6,0.8,0.817,0.3,2.5,2.9,1.5,0.5,0.2,0.5,1.1,12.1,beaslma01
43,Jordan Bell,C,27,CHI,1,0,2,0,0,,0,0,,0,0,,,0,0,,1,0,1,0,1,0,0,2,0,belljo01
44,DeAndre' Bembry,SF,27,TOT,56,20,18.3,2.2,3.9,0.561,0.3,0.6,0.417,1.9,3.3,0.589,0.595,0.4,0.6,0.6,0.8,2.2,2.9,1.2,0.9,0.4,0.6,2,5.1,bembrde01
44,DeAndre' Bembry,SF,27,BRK,48,20,19.8,2.5,4.4,0.568,0.3,0.8,0.417,2.2,3.7,0.599,0.603,0.4,0.7,0.6,0.8,2.4,3.2,1.3,1,0.5,0.6,2.2,5.8,bembrde01
44,DeAndre' Bembry,SF,27,MIL,8,0,9.6,0.4,1,0.375,0,0,,0.4,1,0.375,0.375,0,0,,0.5,0.9,1.4,0.8,0.3,0,0.1,1.1,0.8,bembrde01
45,Dāvis Bertāns,PF,29,TOT,56,0,14.4,1.8,4.9,0.36,1.4,4.1,0.335,0.4,0.8,0.489,0.5,0.6,0.7,0.9,0.2,1.9,2.1,0.6,0.3,0.2,0.3,1.5,5.6,bertada01
45,Dāvis Bertāns,PF,29,WAS,34,0,14.7,1.8,5,0.351,1.4,4.2,0.319,0.4,0.8,0.519,0.485,0.8,0.9,0.933,0.2,1.6,1.8,0.5,0.3,0.2,0.4,1.6,5.7,bertada01
45,Dāvis Bertāns,PF,29,DAL,22,0,13.9,1.8,4.7,0.375,1.4,3.9,0.36,0.4,0.8,0.444,0.524,0.4,0.5,0.8,0.3,2.3,2.5,0.7,0.3,0.3,0.2,1.4,5.3,bertada01
46,Patrick Beverley,PG,33,MIN,58,54,25.4,3.1,7.5,0.406,1.4,4.2,0.343,1.6,3.3,0.485,0.501,1.7,2.3,0.722,1.1,3.1,4.1,4.6,1.2,0.9,1.3,3,9.2,beverpa01
47,Saddiq Bey,SF,22,DET,82,82,33,5.5,13.9,0.396,2.6,7.4,0.346,2.9,6.4,0.454,0.489,2.6,3.1,0.827,1.3,4.1,5.4,2.8,0.9,0.2,1.2,1.6,16.1,beysa01
48,Khem Birch,C,29,TOR,55,28,18,1.8,3.6,0.485,0,0.3,0,1.8,3.4,0.522,0.485,1,1.3,0.746,2.2,2.1,4.3,1,0.5,0.5,0.5,1.9,4.5,birchkh01
49,Goga Bitadze,C,22,IND,50,16,14.6,2.6,5,0.52,0.5,1.6,0.288,2.2,3.4,0.628,0.565,1.3,1.9,0.681,1.6,2,3.5,1.1,0.4,0.8,0.9,2.1,7,bitadgo01
50,Bismack Biyombo,C,29,PHO,36,3,14.1,2.4,4,0.593,0,0,,2.4,4,0.593,0.593,1.1,2,0.535,1.8,2.9,4.6,0.6,0.3,0.7,0.7,1.9,5.8,biyombi01
51,Nemanja Bjelica,C,33,GSW,71,0,16.1,2.3,4.8,0.468,0.8,2.1,0.362,1.5,2.7,0.549,0.547,0.8,1.1,0.728,0.9,3.3,4.1,2.2,0.6,0.4,1.2,1.8,6.1,bjeline01
52,Eric Bledsoe,PG,32,LAC,54,29,25.2,3.6,8.7,0.421,0.9,3,0.313,2.7,5.6,0.479,0.475,1.6,2.2,0.761,0.5,2.9,3.4,4.2,1.3,0.4,2.1,1.6,9.9,bledser01
53,Keljin Blevins,SF,26,POR,31,1,11.3,1.1,3.6,0.306,0.7,2.3,0.292,0.4,1.3,0.333,0.401,0.2,0.4,0.545,0.5,0.9,1.5,0.6,0.4,0,0.5,0.9,3.1,blevike01
54,Bogdan Bogdanović,SG,29,ATL,63,27,29.3,5.4,12.6,0.431,2.7,7.3,0.368,2.7,5.3,0.516,0.537,1.5,1.8,0.843,0.5,3.5,4,3.1,1.1,0.2,1.1,2.1,15.1,bogdabo01
55,Bojan Bogdanović,PF,32,UTA,69,69,30.9,6.1,13.4,0.455,2.6,6.8,0.387,3.5,6.7,0.524,0.552,3.2,3.8,0.858,0.8,3.4,4.3,1.7,0.5,0,1.7,1.7,18.1,bogdabo02
56,Bol Bol,PF,22,DEN,14,0,5.8,1.1,1.9,0.556,0.1,0.3,0.25,1,1.6,0.609,0.574,0.1,0.4,0.4,0.3,1.1,1.4,0.4,0.1,0.1,0.3,0.3,2.4,bolbo01
57,Leandro Bolmaro,SF,21,MIN,35,2,6.9,0.5,1.5,0.315,0.1,0.5,0.278,0.3,1,0.333,0.361,0.3,0.4,0.846,0.5,0.8,1.2,0.6,0.2,0,0.4,0.7,1.4,bolmale01
58,Isaac Bonga,SF,22,TOR,15,0,4.6,0.2,0.9,0.231,0.1,0.3,0.25,0.1,0.6,0.222,0.269,0.3,0.5,0.625,0.3,0.2,0.5,0.3,0.5,0.1,0.1,0.7,0.8,bongais01
59,Devin Booker,SG,25,PHO,68,68,34.5,9.7,20.9,0.466,2.7,7,0.383,7,13.9,0.508,0.53,4.6,5.3,0.868,0.7,4.4,5,4.8,1.1,0.4,2.4,2.6,26.8,bookede01
60,Brandon Boston Jr.,SG,20,LAC,51,0,14.9,2.5,6.4,0.385,0.7,2.2,0.306,1.8,4.2,0.425,0.437,1.2,1.4,0.819,0.3,1.8,2.2,1,0.5,0.3,0.6,0.8,6.7,bostobr01
61,Chris Boucher,SF,29,TOR,80,9,21.1,3.4,7.2,0.464,0.9,2.9,0.297,2.5,4.4,0.575,0.523,1.9,2.4,0.777,2.2,3.9,6.2,0.3,0.6,0.9,0.5,2.2,9.4,bouchch01
62,James Bouknight,SG,21,CHO,31,0,9.8,1.6,4.5,0.348,0.5,1.6,0.347,1,3,0.348,0.408,0.9,1,0.871,0.7,1,1.7,0.8,0.2,0,0.5,0.9,4.6,bouknja01
63,Avery Bradley,SG,31,LAL,62,45,22.7,2.4,5.6,0.423,1.3,3.4,0.39,1.1,2.3,0.471,0.54,0.3,0.3,0.889,0.5,1.7,2.2,0.8,0.9,0.1,0.6,1.9,6.4,bradlav01
64,Tony Bradley,C,24,CHI,55,7,10,1.3,2.2,0.585,0,0,,1.3,2.2,0.585,0.585,0.3,0.5,0.655,1.2,2.2,3.4,0.5,0.2,0.6,0.6,1.1,3,bradlto01
65,Ignas Brazdeikis,SF,23,ORL,42,1,12.8,1.9,4.5,0.431,0.6,2.1,0.31,1.3,2.4,0.535,0.503,0.5,0.8,0.656,0.5,1.2,1.7,0.9,0.2,0.1,0.4,1.1,5,brazdig01
66,Mikal Bridges,SF,25,PHO,82,82,34.8,5.6,10.5,0.534,1.4,3.8,0.369,4.2,6.7,0.628,0.601,1.6,1.9,0.834,0.9,3.3,4.2,2.3,1.2,0.4,0.8,1.8,14.2,bridgmi01
67,Miles Bridges,PF,23,CHO,80,80,35.5,7.5,15.2,0.491,1.9,5.8,0.331,5.5,9.4,0.59,0.554,3.3,4.2,0.802,1.1,5.9,7,3.8,0.9,0.8,1.9,2.4,20.2,bridgmi02
68,Oshae Brissett,SF,23,IND,67,25,23.3,3.1,7.6,0.411,1.2,3.5,0.35,1.9,4,0.465,0.493,1.7,2.4,0.695,1.6,3.7,5.3,1.1,0.7,0.4,0.8,1.7,9.1,brissos01
69,Malcolm Brogdon,PG,29,IND,36,36,33.5,6.8,15.1,0.448,1.6,5.2,0.312,5.1,9.9,0.518,0.501,4,4.6,0.856,0.9,4.2,5.1,5.9,0.8,0.4,2.1,2,19.1,brogdma01
70,Armoni Brooks,SG-PG,23,TOT,54,11,15.6,1.8,5.4,0.339,1.4,4.6,0.297,0.4,0.7,0.6,0.467,0.3,0.4,0.857,0.4,1.5,1.9,1.1,0.5,0.2,0.5,1.4,5.3,brookar01
70,Armoni Brooks,SG,23,HOU,41,8,16.8,2.1,6.1,0.347,1.6,5.2,0.3,0.6,0.9,0.605,0.474,0.4,0.5,0.842,0.3,1.7,2,1.2,0.5,0.2,0.6,1.5,6.2,brookar01
70,Armoni Brooks,PG,23,TOR,13,3,11.8,0.8,2.9,0.289,0.8,2.8,0.278,0.1,0.2,0.5,0.421,0.2,0.2,1,0.6,1.1,1.7,1,0.5,0.2,0.3,1.1,2.6,brookar01
71,Dillon Brooks,SF,26,MEM,32,31,27.7,7.1,16.4,0.432,1.4,4.7,0.309,5.7,11.8,0.48,0.475,2.8,3.3,0.849,0.9,2.3,3.2,2.8,1.1,0.3,1.6,3.3,18.4,brookdi01
72,Bruce Brown,SF,25,BRK,72,45,24.6,3.6,7,0.506,0.5,1.3,0.404,3,5.7,0.529,0.543,1.3,1.8,0.758,1.4,3.4,4.8,2.1,1.1,0.7,0.8,2.4,9,brownbr01
73,Charlie Brown Jr.,SG,24,TOT,22,2,8,0.5,1.8,0.256,0,0.5,0.083,0.4,1.2,0.333,0.269,0.4,0.5,0.9,0.6,0.8,1.5,0.3,0.5,0.2,0.2,0.8,1.4,brownch02
73,Charlie Brown Jr.,SG,24,DAL,3,0,5,0.3,1.7,0.2,0,1,0,0.3,0.7,0.5,0.2,0,0,,0,0.3,0.3,0.3,0.7,0.3,0,0.7,0.7,brownch02
73,Charlie Brown Jr.,SG,24,PHI,19,2,8.5,0.5,1.8,0.265,0.1,0.5,0.111,0.4,1.3,0.32,0.279,0.5,0.5,0.9,0.7,0.9,1.6,0.3,0.4,0.2,0.3,0.8,1.5,brownch02
74,Chaundee Brown Jr.,SG-SF,23,TOT,5,2,20.8,2,6.4,0.313,1.2,3.6,0.333,0.8,2.8,0.286,0.406,1,1.2,0.833,0.2,3,3.2,0.8,0.4,0,0.2,1.4,6.2,brownch05
74,Chaundee Brown Jr.,SF,23,LAL,2,0,10.5,0.5,3.5,0.143,0,1.5,0,0.5,2,0.25,0.143,0,0,,0,1,1,0,0,0,0.5,0,1,brownch05
74,Chaundee Brown Jr.,SG,23,ATL,3,2,27.7,3,8.3,0.36,2,5,0.4,1,3.3,0.3,0.48,1.7,2,0.833,0.3,4.3,4.7,1.3,0.7,0,0,2.3,9.7,brownch05
75,Greg Brown III,SF,20,POR,48,6,13.3,1.7,4,0.426,0.4,1.3,0.311,1.3,2.7,0.481,0.476,0.9,1.4,0.677,0.8,2,2.8,0.7,0.5,0.5,0.8,1.9,4.7,browngr01
76,Jaylen Brown,SF,25,BOS,66,66,33.6,8.7,18.4,0.473,2.5,7,0.358,6.2,11.4,0.544,0.541,3.7,4.8,0.758,0.8,5.3,6.1,3.5,1.1,0.3,2.7,2.5,23.6,brownja02
77,Moses Brown,C,22,TOT,40,6,8.6,1.6,2.7,0.593,0,0,,1.6,2.7,0.593,0.593,1.1,1.8,0.597,1,2.4,3.4,0,0.2,0.4,0.5,1.3,4.3,brownmo01
77,Moses Brown,C,22,DAL,26,1,6.5,1,1.9,0.54,0,0,,1,1.9,0.54,0.54,1,1.7,0.628,0.6,1.7,2.3,0,0.1,0.3,0.5,1.1,3.1,brownmo01
77,Moses Brown,C,22,CLE,14,5,12.6,2.6,4.1,0.638,0,0,,2.6,4.1,0.638,0.638,1.1,2.1,0.552,1.6,3.6,5.3,0,0.3,0.5,0.4,1.8,6.4,brownmo01
78,Sterling Brown,SG,26,DAL,49,3,12.8,1.2,3.2,0.381,0.6,1.9,0.304,0.6,1.3,0.492,0.471,0.3,0.3,0.933,0.5,2.5,3,0.7,0.3,0.1,0.5,1.1,3.3,brownst02
79,Troy Brown Jr.,SF,22,CHI,66,7,16,1.6,3.9,0.419,0.7,2,0.353,0.9,1.9,0.488,0.51,0.3,0.4,0.769,0.6,2.5,3.1,1,0.5,0.1,0.4,0.9,4.3,browntr01
80,Jalen Brunson,SG,25,DAL,79,61,31.9,6.4,12.8,0.502,1.2,3.2,0.373,5.2,9.6,0.545,0.549,2.3,2.7,0.84,0.5,3.4,3.9,4.8,0.8,0,1.6,1.9,16.3,brunsja01
81,Thomas Bryant,C,24,WAS,27,9,16.3,2.9,5.5,0.52,0.4,1.6,0.286,2.4,3.9,0.613,0.561,1.3,1.5,0.875,1,3,4,0.9,0.2,0.8,0.7,1.6,7.4,bryanth01
82,Shaq Buchanan,SG,25,MEM,2,0,5,0.5,2,0.25,0,1,0,0.5,1,0.5,0.25,0,0,,0.5,0.5,1,1,0.5,0,1,0.5,1,buchash01
83,Reggie Bullock,SF,30,DAL,68,37,28,3,7.4,0.401,2.1,5.8,0.36,0.9,1.6,0.55,0.542,0.6,0.7,0.833,0.5,3.1,3.5,1.2,0.6,0.2,0.6,1.6,8.6,bullore01
84,Trey Burke,PG,29,DAL,42,0,10.5,2,5.1,0.391,0.6,2,0.317,1.4,3.2,0.436,0.451,0.5,0.5,0.87,0.1,0.7,0.8,1.4,0.3,0,0.6,0.9,5.1,burketr01
85,Alec Burks,SG,30,NYK,81,44,28.6,3.5,9,0.391,1.9,4.8,0.404,1.6,4.2,0.378,0.499,2.7,3.3,0.822,0.6,4.3,4.9,3,1,0.3,1.1,2.7,11.7,burksal01
86,Jared Butler,SG,21,UTA,42,1,8.6,1.5,3.6,0.404,0.7,2.1,0.318,0.8,1.5,0.524,0.497,0.3,0.4,0.688,0.1,1,1.1,1.5,0.4,0.2,0.8,1.1,3.8,butleja02
87,Jimmy Butler,SF,32,MIA,57,57,33.9,7,14.5,0.48,0.5,2,0.233,6.5,12.5,0.52,0.496,6.9,8,0.87,1.8,4.1,5.9,5.5,1.6,0.5,2.1,1.5,21.4,butleji01
88,Devontae Cacok,PF,25,SAS,15,0,8.1,1.4,2.1,0.677,0,0,,1.4,2.1,0.677,0.677,0.3,0.5,0.571,0.5,2.3,2.8,0.4,0.5,0.5,0.2,1.1,3.1,cacokde01
89,Kentavious Caldwell-Pope,SG,28,WAS,77,77,30.2,4.7,10.8,0.435,2.1,5.3,0.39,2.6,5.5,0.48,0.531,1.8,2,0.89,0.5,2.9,3.4,1.9,1.1,0.3,1.3,1.8,13.2,caldwke01
90,Facundo Campazzo,PG,30,DEN,65,4,18.2,1.6,4.6,0.361,0.9,3,0.301,0.8,1.6,0.476,0.459,0.9,1.2,0.769,0.4,1.4,1.8,3.4,1,0.4,1,1.9,5.1,campafa01
91,Vlatko Čančar,PF,24,DEN,15,1,11.7,1.5,2.7,0.561,0.5,0.8,0.583,1.1,1.9,0.552,0.646,0.6,0.9,0.643,0.5,1.5,2.1,1.1,0.1,0.2,0.6,1.2,4.1,cancavl01
92,Devin Cannady,PG,25,ORL,5,0,29,3,8.8,0.341,3,7.4,0.405,0,1.4,0,0.511,1,1.4,0.714,0.2,1,1.2,2,1,0.6,1,1.8,10,cannade01
